Age;Gender;Weight (kg);Height (m);Max_BPM;Avg_BPM;Resting_BPM;Session_Duration (hours);Calories_Burned;Workout_Type;Fat_Percentage;Water_Intake (liters);Workout_Frequency (days/week);Experience_Level;BMI;Daily meals frequency;Physical exercise;Carbs;Proteins;Fats;Calories;meal_name;meal_type;diet_type;sugar_g;sodium_mg;cholesterol_mg;serving_size_g;cooking_method;prep_time_min;cook_time_min;rating;Name of Exercise;Sets;Reps;Benefit;Burns Calories (per 30 min);Target Muscle Group;Equipment Needed;Difficulty Level;Body Part;Type of Muscle;Workout;BMI_calc;cal_from_macros;pct_carbs;protein_per_kg;pct_HRR;pct_maxHR;cal_balance;lean_mass_kg;expected_burn;Burns Calories (per 30 min)_bc;Burns_Calories_Bin
58.03;Male;103.05;1.66;171.96;167.97;61.09;1.31;1152.8;Cardio;35.0;3.1;3.02;1.0;37.4;2.99;-0.01;223.33;89.01;59.04;2868.0;Other;Dinner;Low-Carb;29.55;100.4;14.53;272.81;Steamed;32.06;93.45;4.99;Squats;4.99;21.94;Improves shoulder mobility and posture;344.44;Back, Hamstrings, Glutes;Box or Platform;Advanced;Arms;Anterior;Plank;3.739.657.424.880.240;17.807.200.000.000.000;0.5016622489779414;0.8637554585152839;0.9640119058356632;0.9767969295184926;1715.2;669.825;9.024.328;7,59E+34;Medium
33.03;Male;65.19;1.71;172.26;134.5;73.84;1.17;1543.11;HIIT;27.308.297.261.818.400;2.5;4.01;1.99;22.29;2.99;0.0;198.55;79.95;53.18;1881.0;Other;Snack;Balanced;6.73;777.43;295.24;378.88;Steamed;37.55;59.01;4.01;Deadlifts;3.97;23.93;Builds lower body power;364.89;Quadriceps, Glutes;Dumbbells or Barbell;Beginner;Shoulders;Lower;Preacher curls;2.229.403.919.154.610;1592.62;0.4986751390790019;12.264.150.943.396.200;0.6163381426539322;0.7807964704516429;3.378.900.000.000.000;4.738.772.101.502.050;8.538.426;1,22E+36;Very High
53.8;Male;44.77;1.65;170.76;129.04;61.05;1.29;1237.37;Cardio;21.776.152.565.436.700;1.7;4.0;1.99;16.44;3.99;3.98;419.91;167.78;112.11;1264.0;Other;Snack;Paleo;32.83;1568.51;14.2;386.37;Fried;43.82;113.74;2.93;Mountain Climbers;5.0;16.08;Combines lower body and upper body strength;330.84;Glutes, Hamstrings;Bench or Sturdy Surface;Intermediate;Shoulders;Upper;Decline cable crossovers;16.444.444.444.444.400;3359.75;0.4999300543195178;3.747.598.838.507.920;0.6197247288305533;0.7556804872335442;2.663.000.000.000.010;3.502.081.649.645.390;8.535.672;5,46E+34;Low
40.92;Male;82.44;1.66;176.65;138.85;74.5;1.97;2306.67;Strength;3.054.915.119.456.760;3.51;5.01;3.01;29.92;4.01;1.98;264.35;106.87;71.02;2280.0;Other;Breakfast;Vegan;45.25;634.59;79.75;214.03;Baked;28.15;4.99;3.08;Bird Dogs;4.0;14.96;Targets lower abs;347.36;Triceps;Bench or Chair;Intermediate;Arms;Middle;Decline dumbbell flyes;29.917.259.399.041.900;2124.06;0.4978202122350593;12.963.367.297.428.400;0.6299559471365638;0.7860175488253608;-26.670.000.000.000.000;572.552.797.551.984;13.685.984;8,13E+33;Medium
26.28;Male;59.61;1.51;181.12;128.9;70.88;1.71;1334.83;Yoga;30.409.957.228.846.500;2.73;5.02;3.01;26.14;4.0;-0.02;179.59;71.84;48.17;1845.0;Other;Breakfast;Low-Carb;43.57;1566.9;80.71;129.45;Baked;60.19;40.63;4.3;Resistance Band Pull-Aparts;5.0;19.94;Strengthens lower abs and hip flexors;355.8;Full Body;Dumbbells;Beginner;Back;Posterior;Plate pinch;2.614.359.019.341.250;1439.25;0.499121070001737;12.051.669.183.022.900;0.5263062409288825;0.7116828621908128;5.101.700.000.000.000;4.148.262.449.588.450;1.216.836;9,89E+34;High
46.98;Male;84.52;1.86;187.25;129.07;62.81;1.84;2154.46;Strength;26.981.726.726.742;3.5;4.98;3.01;24.43;3.99;0.01;247.21;99.08;65.55;2425.0;Other;Breakfast;Paleo;14.49;1884.82;222.25;344.42;Fried;56.54;79.99;4.6;Bicep Curls;4.0;19.05;Improves balance and leg strength;346.21;Full Body;Bench or Step;Intermediate;Shoulders;Triceps;Decline cable crossovers;2.443.057.000.809.340;1975.11;0.5006505966756282;11.722.669.190.724.000;0.5324654451944711;0.6892923898531375;270.54;6.171.504.457.055.760;12.740.528;7,91E+34;Medium
39.18;Female;61.68;1.77;199.1;166.47;69.06;1.32;871.2;Yoga;25.634.510.487.471.200;2.31;2.97;1.0;19.69;2.0;-0.0;236.53;94.09;62.67;1560.0;Other;Dinner;Keto;1.28;1516.43;290.9;314.78;Baked;23.77;12.12;2.27;Frog Jumps;3.99;24.22;Improves posture and strengthens upper back;344.71;Back, Hamstrings, Glutes;Wall;Beginner;Abs;Upper;Triceps pushdowns;1.968.782.916.786.360;1886.51;0.5015186773459988;15.254.539.559.014.200;0.7490772070132267;0.8361125062782522;688.8;4.586.863.393.132.770;9.100.344;7,64E+34;Medium
20.35;Female;75.81;1.62;168.21;131.5;51.19;1.36;1793.7;HIIT;31.498.698.635.381.800;2.58;3.98;1.99;28.89;2.0;1.0;202.73;80.03;53.82;2212.0;Other;Breakfast;Balanced;33.57;1059.21;220.6;461.79;Steamed;22.55;45.6;4.39;Tricep Extensions;3.99;23.18;Improves balance and leg strength;332.09;Shoulders, Upper Back;None or Dumbbell;Beginner;Abs;Triceps;Leg curls;28.886.602.652.034.700;1615.42;0.5019870993302051;1.055.665.479.488.190;0.6862929413775423;0.7817608941204447;418.3;5.193.083.656.451.690;9.032.848;5,63E+34;Low
27.15;Male;89.51;1.87;168.71;153.02;61.93;1.62;1262.63;Yoga;29.311.483.492.428.700;3.5;5.02;2.99;25.6;2.01;1.02;204.99;81.85;54.31;2359.0;Other;Lunch;Low-Carb;35.81;396.74;121.68;249.97;Roasted;17.21;15.57;3.91;Inverted Rows;4.98;23.9;Builds explosive upper body power;361.98;Core, Obliques;Dumbbells or Barbell;Advanced;Arms;Triceps;Decline dumbbell flyes;2.559.695.730.504.160;1636.15;0.5011520948568285;0.9144229695006144;0.8530623712305675;0.9070001778199276;1096.37;6.327.329.112.592.700;11.728.152.000.000.000;1,14E+36;Very High
56.4;Female;82.03;1.87;186.83;123.74;73.92;1.51;2162.62;HIIT;2.372.891.419.612.830;3.51;4.96;3.02;23.46;3.0;-0.01;245.31;98.81;65.67;2280.0;Other;Breakfast;Balanced;20.75;935.49;273.56;285.11;Fried;15.71;41.28;3.5;Lat Pulldowns;4.0;24.09;Builds unilateral leg strength;347.82;Shoulders, Upper Back;Bench or Sturdy Surface;Intermediate;Chest;Wrist Flexors;Hyperextensions;23.457.919.871.886.500;1967.51;0.4987217345782232;1.204.559.307.570.400;0.4412363829598794;0.6623133329765026;11.738.000.000.000.000;6.256.517.168.491.590;10.504.164;8,22E+34;Medium
23.81;Female;52.3;1.57;169.22;166.36;59.93;1.29;852.17;Yoga;23.298.913.002.309.300;2.39;2.0;1.01;21.22;4.02;0.01;262.84;105.53;70.64;1254.0;Other;Lunch;Vegan;25.97;2075.94;138.76;382.61;Roasted;56.35;78.08;1.72;Pistol Squats;4.01;20.0;Improves core stability and balance;360.16;Shoulders;Cable Machine or Resistance Band;Advanced;Abs;Lateral;Incline cable crossovers;21.217.899.306.259.800;2109.24;0.498454419601373;20.177.820.267.686.400;0.9738310915911796;0.9830989244770124;401.83;4.011.466.849.979.210;9.292.128;1,09E+36;High
48.88;Male;82.3;1.84;191.73;145.73;71.18;1.29;1392.04;Strength;2.282.619.477.925.170;3.42;3.97;1.99;24.31;3.0;2.0;320.55;128.8;85.61;2173.0;Other;Breakfast;Balanced;43.79;1215.61;163.99;231.38;Grilled;45.43;72.9;4.08;Lateral Raises;4.99;16.07;Improves core rotation strength;351.06;Glutes, Hamstrings;Bench or Chair;Advanced;Legs;Upper;Barbell curls;2.430.883.742.911.150;25.678.900.000.000.000;0.4993204537577543;15.650.060.753.341.400;0.6184155951887184;0.7600792781515673;780.96;6.351.404.169.667.580;9.057.348;8,87E+34;High
24.6;Male;58.73;1.51;185.08;161.22;53.87;1.62;1682.21;Cardio;2.803.823.154.503.420;2.71;5.02;2.98;25.76;4.0;-0.02;244.28;98.3;64.78;1827.0;Other;Lunch;Keto;4.17;105.48;274.83;414.25;Roasted;51.1;117.73;2.87;Deadlift;5.0;14.96;Improves core rotation strength;328.76;Back, Biceps;Low Bar or TRX;Advanced;Legs;Wrist Extensors;Wrist curl;2.575.764.220.867.500;1953.34;0.5002303746403596;1.673.761.280.435.890;0.8181541041079186;0.8710827750162091;14.478.999.999.999.900;42.263.146.613.601.300;10.651.824;5,19E+34;Low
53.21;Male;82.04;1.61;195.66;123.22;59.93;1.88;1466.4;Yoga;29.443.224.204.923.000;3.51;5.01;3.0;31.65;3.01;-0.02;172.55;69.14;45.76;2270.0;Other;Dinner;Vegetarian;0.71;1820.29;79.11;369.07;Roasted;11.17;69.32;4.2;Mountain Climbers;3.99;14.94;Builds chest strength;358.05;Triceps, Chest;Step or Box;Beginner;Arms;Middle;Crunches;3.165.001.350.256.540;1378.6;0.5006528362106486;0.8427596294490491;0.4662933765563987;0.6297659204742921;8.035.999.999.999.990;578.847.788.622.811;1.346.268;1,04E+35;High
34.12;Female;72.4;1.64;169.57;134.15;67.11;1.27;1371.6;Strength;2.811.541.528.483.850;2.1;3.99;2.0;26.92;4.01;-0.03;244.51;97.47;64.34;2004.0;Other;Snack;Balanced;45.88;425.37;242.21;416.65;Steamed;12.93;17.27;3.97;Inverted Rows;3.99;23.13;Targets biceps and forearms;355.52;Triceps;Parallel Bars or Chair;Beginner;Forearms;Wrist Flexors;Bent-over rows;26.918.500.892.326;1946.98;0.5023369526137916;1.346.270.718.232.040;0.6543041186804608;0.7911187120363272;6.324.000.000.000.000;5.204.443.933.377.690;9.030.208;9,83E+34;High
44.4;Male;58.33;1.52;176.77;135.41;56.08;1.58;2261.14;HIIT;28.321.441.086.316.000;2.71;4.99;3.01;25.25;2.01;4.01;398.27;160.57;106.17;1728.0;Other;Lunch;Low-Carb;31.98;2253.85;140.31;182.41;Roasted;49.94;68.19;3.72;Deadlift;4.98;20.13;Isolates triceps;346.26;Upper Back, Rear Deltoids;Box or Platform;Advanced;Chest;Middle;Leg press;25.246.710.526.315.700;31.908.899.999.999.900;0.4992588274744664;27.527.858.734.784.800;0.6573038362747534;0.7660236465463596;-5.331.399.999.999.990;4.181.010.341.435.180;10.941.816;7,92E+34;Medium
56.09;Male;55.75;1.54;190.06;123.94;65.91;1.91;1490.95;Yoga;2.118.409.193.602.080;2.69;5.01;3.01;23.51;3.02;0.0;210.22;83.89;56.55;1728.0;Other;Breakfast;Low-Carb;48.19;1654.25;94.73;129.37;Boiled;50.56;25.95;1.39;Bench Press;4.03;15.92;Improves balance and coordination;327.4;Legs, Core;Dumbbells;Advanced;Legs;Upper;Barbell squats;2.350.733.681.902.510;1685.39;0.4989230979179893;15.047.533.632.286.900;0.4674184454289166;0.6521098600441966;23.704.999.999.999.900;4.393.986.874.566.830;1.250.668;5,01E+34;Low
29.94;Female;120.62;1.96;170.82;135.63;64.98;0.66;434.81;Yoga;31.096.026.359.435.800;2.62;2.0;1.0;31.4;3.02;0.02;226.66;90.27;59.93;3094.0;Other;Lunch;Vegan;2.43;299.97;206.2;245.62;Steamed;46.86;86.56;2.8;Reverse Lunges;4.01;24.02;Targets upper chest;352.3;Core;Resistance Band;Advanced;Legs;Lower Chest;Seated calf raises;31.398.375.676.801.300;1807.09;0.5017126983160772;0.7483833526778312;0.6675170068027211;0.7939936775553214;2659.19;8.311.197.300.524.850;46.503.600.000.000.000;9,12E+33;High
45.73;Female;83.67;2.0;189.1;162.31;65.93;1.84;1915.07;Cardio;2.081.171.228.824.100;3.49;4.98;3.01;20.92;3.98;0.03;245.37;97.62;64.87;2361.0;Other;Lunch;Paleo;27.32;2339.88;243.2;365.24;Grilled;6.86;33.97;1.99;Prone Cobras;5.02;16.1;Improves core stability and upper body strength;363.77;Quadriceps, Hamstrings, Glutes;Kettlebell;Advanced;Abs;Wrist Flexors;Bird dog;209.175;1955.79;0.5018330188823954;11.667.264.252.420.200;0.7824957375984413;0.8583289264939186;44.593.000.000.000.000;6.625.684.032.842.860;13.386.736;1,19E+36;Very High
47.78;Male;62.33;1.58;192.07;123.91;69.1;1.99;2845.7;HIIT;2.666.411.642.117.590;2.71;3.99;3.0;24.97;4.01;0.02;234.71;93.24;62.49;1820.0;Other;Breakfast;Vegetarian;14.67;167.27;119.73;451.76;Steamed;53.21;80.93;4.94;Plank;5.01;17.97;Advanced core exercise;348.61;Glutes, Hamstrings, Core;Step or Box;Intermediate;Legs;Lateral;Leg press;24.967.953.853.549.100;1874.21;0.5009257233714471;14.959.088.721.321.900;0.4457184679190046;0.6451293799135732;-10.256.999.999.999.900;4.571.025.623.468.100;13.874.678;8,37E+34;High
38.19;Male;76.13;1.58;199.12;129.99;52.98;0.74;895.4;HIIT;28.730.362.567.678.100;2.3;1.99;1.0;30.5;4.0;0.0;206.73;82.63;54.32;1954.0;Other;Lunch;Vegan;7.6;1853.65;284.55;186.13;Baked;29.01;13.63;1.0;Reverse Lunges;5.0;23.89;Strengthens lower abs and hip flexors;350.59;Calves;Cable Machine or Resistance Band;Intermediate;Forearms;Triceps;Leg curls;30.495.914.116.327.500;16.463.200.000.000.000;0.5022838816269012;10.853.802.705.897.800;0.5269604488846312;0.652822418642025;1058.6;5.425.757.497.722.660;5.188.732;8,77E+34;High
43.01;Female;95.28;1.85;185.82;157.58;63.96;1.27;1117.6;Cardio;3.229.900.606.453.810;3.4;2.0;1.0;27.84;3.03;0.03;253.82;99.87;67.36;2631.0;Other;Dinner;Vegetarian;46.93;2288.85;82.36;426.23;Baked;46.27;60.92;4.44;Zottman Curls;3.99;22.01;Improves core stability and balance;366.74;Obliques, Core;Cable Machine;Intermediate;Chest;Quads;Triceps pushdowns;2.783.929.875.821.760;2021.0;0.502365165759525;10.481.738.035.264.400;0.768258657475792;0.8480249704014639;1513.4;645.055.070.217.081;9.315.196;1,27E+36;Very High
31.08;Female;86.8;1.76;171.73;151.21;65.98;1.29;1235.3;Cardio;2.727.037.202.983.160;3.31;2.99;1.97;28.02;1.99;2.95;281.88;112.71;75.2;2418.0;Other;Dinner;Low-Carb;20.16;1463.67;231.04;199.16;Fried;32.42;32.12;1.01;Windshield Wipers;3.97;18.96;Improves lower back strength;361.39;Chest, Triceps;Bench or Step;Advanced;Abs;Anterior;Seated cable rows;2.802.169.421.487.600;2255.16;0.4999733943489597;12.985.023.041.474.600;0.8059574468085108;0.8805101030687709;1182.7;63.129.317.078.106.100;9.323.862;1,12E+36;Very High
43.38;Female;108.33;1.73;174.18;149.76;65.96;1.33;1170.4;Cardio;35.0;2.2;1.99;1.0;36.2;2.02;-0.01;259.1;103.19;68.98;2772.0;Other;Breakfast;Balanced;40.89;2438.39;239.87;458.82;Raw;55.81;14.91;4.11;Prone Cobras;3.98;24.99;Targets lower abs;353.32;Lower Abs, Hip Flexors;Resistance Band or Cable Machine;Beginner;Forearms;Quads;Hammer curl;3.619.566.306.926.390;2069.98;0.500681166001604;0.9525523862272686;0.7743485492515245;0.8598002066827419;1601.6;704.145;9.398.312;9,34E+33;High
38.29;Female;58.54;1.56;185.06;131.87;54.11;1.64;1279.2;Yoga;25.237.487.298.304.200;2.72;4.99;3.0;24.05;4.0;3.01;369.66;147.54;98.04;1719.0;Other;Breakfast;Balanced;35.73;115.11;244.42;473.4;Raw;37.45;75.51;3.86;Lunges;5.02;14.92;Builds unilateral leg strength and balance;337.63;Triceps;Kettlebell;Intermediate;Chest;Lower Chest;Hammer curls;2.405.489.809.335.960;29.511.600.000.000.000;0.5010368804131257;25.203.279.808.677.800;0.5938144329896908;0.7125797038798227;439.8;437.659.749.355.727;11.074.263.999.999.900;6,45E+34;Medium
38.12;Female;69.86;1.92;170.32;150.08;73.01;1.3;1246.96;Cardio;2.313.176.126.316.220;3.0;4.01;1.99;18.95;2.01;-0.02;280.84;112.68;74.76;1939.0;Other;Lunch;Balanced;4.72;1524.25;69.29;494.14;Raw;10.34;16.41;2.52;Burpees;5.01;19.06;Improves posture and strengthens upper back;369.46;Calves;Resistance Band;Advanced;Arms;Grip Strength;Fat grip dumbbell curl;1.895.073.784.722.220;2246.92;0.4999554946326526;1.612.940.166.046.370;0.7920049326893435;0.8811648661343354;692.04;5.370.015.158.155.480;960.596;1,35E+36;Very High
53.57;Male;68.3;1.7;180.83;138.52;57.26;1.06;1398.03;HIIT;26.479.903.863.229.200;2.38;4.01;1.99;23.63;2.98;0.02;251.53;100.8;67.22;2040.0;Other;Breakfast;Keto;7.6;86.56;88.15;453.12;Boiled;49.76;28.87;4.9;Dragon Flags;4.01;19.04;Builds upper body strength;361.54;Core, Lower Back;None or Dumbbell;Beginner;Back;Anterior;Skull crushers;23.633.217.993.079.500;2014.3;0.4994886561088219;14.758.418.740.849.100;0.6576029780691107;0.766023336835702;641.97;5.021.422.566.141.440;7.664.648.000.000.000;1,13E+36;Very High
51.79;Male;79.81;1.59;165.93;162.01;59.07;1.39;1334.4;Cardio;3.192.631.772.711.620;1.49;3.02;2.0;31.57;2.97;0.01;252.44;101.23;67.26;2173.0;Other;Breakfast;Low-Carb;12.81;1893.61;36.85;433.46;Roasted;42.53;22.75;2.04;Deadlift;4.99;15.07;Strengthens lower abs and hip flexors;355.46;Glutes, Hamstrings;Kettlebell;Advanced;Arms;Wrist Extensors;Seated cable rows;3.156.916.261.223.840;2020.02;0.4998762388491203;12.683.874.201.227.900;0.963316488863934;0.9763755800638824;8.385.999.999.999.990;54.329.605.821.988.400;9.881.788;9,81E+33;High
50.67;Female;64.83;1.79;163.34;130.32;60.85;1.17;843.1;Yoga;2.439.318.078.275.810;2.4;4.03;2.01;20.23;3.0;0.96;327.58;131.48;87.94;1862.0;Other;Snack;Vegetarian;37.47;259.8;244.57;119.75;Raw;48.75;32.44;2.39;Lat Pulldowns;5.0;16.97;Isolates triceps;336.74;Quadriceps, Glutes;Kettlebell;Beginner;Arms;Middle;Leg extensions;20.233.450.891.045.800;2627.7;0.4986566198576702;2.028.073.422.798.080;0.6778222265586886;0.797844985918942;1018.9;4.901.590.089.853.790;7.879.716;6,31E+35;Low
31.15;Female;62.06;1.62;168.2;168.71;73.79;1.55;2213.09;HIIT;2.600.639.035.300.080;2.69;3.98;2.98;23.65;2.02;3.99;387.5;155.55;103.52;1814.0;Other;Snack;Balanced;0.69;1319.33;205.68;243.21;Grilled;47.96;66.44;3.61;Lateral Raises;4.01;17.06;Strengthens lower abs;343.24;Core;Parallel Bars or Chair;Beginner;Legs;Wrist Flexors;Face pulls;23.647.309.861.301.600;3103.88;0.4993749758366947;25.064.453.754.431.100;1.005.401.970.130.280;10.030.321.046.373.300;-39.909.000.000.000.000;4.592.043.414.692.760;1.064.044;7,38E+34;Medium
56.04;Male;107.2;1.73;185.17;126.39;49.83;1.09;1048.14;Cardio;3.428.561.493.433.130;2.8;3.0;2.02;35.82;2.98;-0.02;299.22;120.2;79.65;2800.0;Other;Snack;Low-Carb;23.78;1421.04;295.46;420.2;Steamed;13.06;57.53;4.19;Tricep Dips;3.98;14.93;Improves balance and leg strength;353.84;Glutes, Hamstrings;Pull-up Bar;Beginner;Arms;Triceps;Barbell rows;35.818.102.843.396.000;2394.53;0.4998392168818098;11.212.686.567.164.100;0.5656864193882076;0.6825619700815467;1751.86;7.044.582.079.039.670;7.713.712;9,46E+34;High
27.82;Female;51.72;1.61;168.49;164.19;69.93;1.32;1269.31;Cardio;2.117.543.944.357.480;1.99;3.0;2.02;19.95;2.98;-0.01;240.11;96.2;64.08;1317.0;Other;Lunch;Vegan;0.34;1487.28;204.43;358.73;Grilled;58.2;30.54;1.36;Burpees;4.99;19.06;Strengthens lower body;366.32;Quadriceps;Bench or Step;Beginner;Shoulders;Lats;Pull-ups;19.952.933.914.586.600;1921.96;0.4997190368165831;1.860.015.467.904.090;0.9563717532467532;0.9744791975784912;47.690.000.000.000.000;40.768.062.719.783.000;9.670.848;1,26E+35;Very High
25.88;Female;70.83;1.66;184.51;125.16;67.97;0.8;527.52;Yoga;2.956.424.975.562.510;1.71;2.99;1.0;25.7;4.0;-0.01;290.35;115.56;77.69;1943.0;Other;Breakfast;Vegetarian;31.1;283.79;268.35;465.71;Roasted;38.99;93.15;4.78;Push-ups;5.01;22.04;Improves lower back strength;335.52;Full Body;Bench, Barbell;Advanced;Abs;Grip Strength;Seated calf raises;25.704.020.902.888.600;23.228.500.000.000.000;0.4999892373592784;16.315.120.711.562.800;0.4907327956066586;0.6783372174949868;1415.48;4.988.964.189.809.070;536.832;6,12E+34;Low
21.72;Male;44.04;1.72;165.99;131.96;54.07;1.49;1071.91;Yoga;18.571.595.703.962.900;1.78;4.0;1.99;14.89;3.01;0.01;175.21;71.2;47.24;1363.0;Other;Snack;Vegan;16.08;2312.72;150.82;469.46;Boiled;14.67;28.12;2.49;Renegade Rows;5.0;21.91;Improves balance and coordination;330.92;Back, Hamstrings, Glutes;Dumbbells or Barbell;Advanced;Arms;Wrist Flexors;Barbell rows;14.886.425.094.645.700;14.108.000.000.000.000;0.4967677913240714;1.616.712.079.927.330;0.6959435310936384;0.7949876498584252;2.910.899.999.999.990;3.586.106.925.197.470;9.861.416;5,47E+34;Low
52.35;Male;60.35;1.71;168.82;150.99;58.08;1.22;805.2;Yoga;2.380.048.227.257.850;2.02;3.01;1.0;20.64;1.97;0.0;179.79;72.63;47.94;1684.0;Other;Dinner;Paleo;28.36;1033.62;161.88;425.23;Grilled;49.59;117.18;3.47;Windshield Wipers;3.01;12.0;Improves posture and strengthens upper back;198.97;Back, Core, Shoulders;Resistance Band or Cable Machine;Intermediate;Shoulders;Quads;Cable crossovers;20.638.829.041.414.400;1441.14;0.4990216078937508;12.034.797.017.398.500;0.8389922340617665;0.8943845515934132;878.8;4.598.640.894.849.880;4.854.868;8,62E+32;Low
18.78;Female;69.36;1.6;186.01;154.62;74.14;1.17;1158.3;Strength;2.864.522.973.448.930;1.59;2.97;1.0;27.09;1.98;-0.03;205.35;82.21;54.79;1890.0;Other;Breakfast;Low-Carb;49.51;67.8;153.72;385.54;Roasted;9.41;11.63;1.93;Windshield Wipers;3.99;15.0;Strengthens lower abs and hip flexors;331.67;Rear Deltoids, Upper Back;Wall;Beginner;Shoulders;Lats;Dumbbell rows;27.093.749.999.999.900;1643.35;0.4998326588979828;11.852.652.825.836.200;0.7194064539197284;0.8312456319552712;731.7;4.949.166.865.615.820;7.761.078;5,57E+35;Low
56.75;Male;112.74;1.61;195.13;164.98;60.97;1.24;1189.41;Cardio;35.0;2.7;3.0;1.99;43.49;2.97;0.0;167.97;67.08;44.79;2940.0;Other;Dinner;Keto;33.67;770.07;172.51;267.09;Roasted;11.68;116.95;1.8;Bird Dogs;4.0;10.03;Isolates triceps;279.97;Core, Lower Back;Parallel Bars or Chair;Intermediate;Back;Middle;Seated calf raises;4.349.369.237.297.940;1343.31;0.5001674967058981;0.5949973390101118;0.7752683363148479;0.845487623635525;1750.59;73.281;6.943.256;1,40E+35;Low
49.94;Male;55.13;1.56;175.13;122.54;65.1;1.86;2659.8;HIIT;22.980.212.211.944.800;2.7;4.04;3.0;22.65;3.0;-0.03;229.33;91.79;61.41;1488.0;Other;Snack;Keto;25.07;781.68;234.65;140.2;Fried;17.1;63.76;4.41;Step-ups;4.0;22.91;Combines lower body and upper body strength;330.36;Shoulders, Upper Back;Bench or Step;Intermediate;Forearms;Anterior;Barbell squats;2.265.368.178.829.710;1837.17;0.4993114409662688;16.649.736.985.307.400;0.5220394437880579;0.6997087877576658;-11.718.000.000.000.000;424.610.090.075.548;12.289.392;5,40E+35;Low
22.76;Male;80.26;1.8;178.24;126.0;58.83;1.55;1612.0;Cardio;28.363.495.005.027.200;3.5;3.99;3.0;24.77;3.0;0.04;216.99;86.78;57.66;2203.0;Other;Breakfast;Low-Carb;17.94;172.99;60.26;248.28;Baked;7.47;51.01;3.42;Pull-ups;4.99;17.07;Strengthens core and improves mobility;364.29;Shoulders, Triceps;Resistance Band or Cable Machine;Beginner;Abs;Posterior;Dumbbell flyes;24.771.604.938.271.600;1734.02;0.5005478598862758;1.081.235.983.055.070;0.5625157022024956;0.7069120287253141;591.0;5.749.545.890.896.510;11.292.990.000.000.000;1,20E+36;Very High
54.0;Male;70.74;1.57;198.16;162.99;64.96;1.14;1004.11;Cardio;3.171.793.929.194.620;2.1;3.0;1.01;28.7;1.99;0.0;262.8;104.68;69.16;1818.0;Other;Lunch;Paleo;33.46;746.38;156.14;279.36;Steamed;58.57;77.71;1.81;Jumping Jacks;4.99;15.02;Improves core stability;351.64;Full Body;Resistance Band or Cable Machine;Advanced;Chest;Anterior;Towel pull-up;28.698.933.019.595.100;2092.36;0.5023992047257642;14.797.851.286.400.900;0.7359609609609611;0.8225171578522407;813.89;483.027.297.448.772;8.017.391.999.999.990;8,99E+34;High
34.0;Male;125.26;1.63;161.39;136.29;66.13;1.41;1522.8;Strength;35.0;2.8;3.01;2.0;47.15;3.01;0.01;203.71;81.63;54.91;3227.0;Other;Snack;Paleo;22.16;1403.18;182.12;276.19;Grilled;46.6;57.23;4.75;Push Ups;5.02;22.0;Full body workout;345.67;Full Body;None or Dumbbells;Advanced;Back;Triceps;Leg extensions;4.714.516.918.212.950;16.355.500.000.000.000;0.4982054966219314;0.6516844962478046;0.7365106025614109;0.8444761137616953;1704.2;8.141.900.000.000.000;9.747.894;7,81E+34;Medium
50.32;Female;89.94;1.68;181.5;138.96;73.78;1.78;2079.4;Strength;31.673.400.402.746.200;3.5;5.0;2.98;31.87;3.0;0.0;207.66;82.68;54.8;2401.0;Other;Snack;Balanced;34.61;1699.42;296.85;336.94;Raw;7.63;39.36;1.79;Superman;5.0;16.03;Strengthens lower body;342.4;Back, Biceps;Low Bar or TRX;Beginner;Back;Upper;Bent-over lateral raises;3.186.649.659.863.940;16.545.600.000.000.000;0.5020307513780098;0.9192795196797866;0.6050872632751579;0.7656198347107438;3.215.999.999.999.990;6.145.294.367.777;1.218.944;7,23E+35;Medium
30.11;Female;121.41;2.0;179.05;159.81;59.99;1.24;892.06;Yoga;34.616.146.347.348.700;3.31;4.0;1.99;30.35;3.0;0.01;240.69;96.26;64.83;3186.0;Other;Breakfast;Keto;40.33;2369.04;153.26;285.32;Fried;42.53;28.08;4.6;Renegade Rows;5.01;20.96;Improves core stability and upper body strength;350.65;Core, Shoulders, Legs;Bench or Sturdy Surface;Intermediate;Forearms;Triceps;Plate pinch;303.525;1931.27;0.4985113422773615;0.7928506712791369;0.838400806316143;0.8925439821278972;2293.94;793.825.367.196.839;869.612;8,78E+34;High
